chr	start	end	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	enhancerSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base
chr22	44452558	44453058	10	23.025505	0.113793	0.113793	46.051011	0.115592	3	7.685666	0.063118	0.063118	15.371333	0.063718	15.355586	0.077661	30.711172	0.078861	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:44452558-44453058	4.570238	15.355586	8.377271
chr22	44464355	44465185	20	46.051011	0.394303	0.394303	55.483145	0.195202	10	25.618888	0.212744	0.212744	30.866130	0.126537	35.834949	0.298951	43.174638	0.128636	4	18.280951	0.407946	0.407946	22.025242	0.306447	18.280951	0.407946	22.025242	0.306447	K562	genic	False	True	False		genic|chr22:44464355-44465185	18.280951	35.834949	25.594862
chr22	44476900	44477400	10	23.025505	0.113793	0.113793	46.051011	0.115592	12	30.742666	0.272114	0.272114	61.485332	0.274963	26.884086	0.188906	53.768171	0.192804	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:44476900-44477400	9.140475	26.884086	15.675883
chr22	44481534	44482034	13	29.933157	0.207946	0.207946	59.866314	0.213493	7	17.933222	0.135982	0.135982	35.866444	0.138081	23.933189	0.153523	47.866379	0.156522	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:44481534-44482034	27.421426	23.933189	25.618005
chr22	44525419	44525919	13	29.933157	0.207946	0.207946	59.866314	0.213493	14	35.866444	0.326387	0.326387	71.732887	0.332084	32.899800	0.266417	65.799601	0.272414	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:44525419-44525919	4.570238	32.899800	12.262133
chr22	44416738	44417238	15	34.538258	0.269865	0.269865	69.076516	0.276762	12	30.742666	0.272114	0.272114	61.485332	0.274963	32.640462	0.261319	65.280924	0.267016	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:44416738-44417238	45.702377	32.640462	38.623137
chr22	46763417	46763917	10	23.025505	0.113793	0.113793	46.051011	0.115592	11	28.180777	0.242729	0.242729	56.361554	0.245277	25.603141	0.173763	51.206282	0.177661	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:46763417-46763917	4.570238	25.603141	10.817229
chr22	46786357	46786857	32	73.681617	0.578111	0.578111	147.363234	0.587706	22	56.361554	0.490105	0.490105	112.723108	0.497751	65.021586	0.542729	130.043171	0.551424	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	genic	False	True	False		genic|chr22:46786357-46786857	13.710713	65.021586	29.857868
chr22	46851952	46852452	129	297.029019	0.870165	0.870165	594.058038	0.874963	118	302.302882	0.874663	0.874663	604.605764	0.880060	299.665950	0.872264	599.331901	0.876462	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:46851952-46852452	22.851188	299.665950	82.750970
chr22	50570337	50570837	9	20.722955	0.091454	0.091454	41.445910	0.092804	6	15.371333	0.114993	0.114993	30.742666	0.116492	18.047144	0.097151	36.094288	0.098501	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50570337-50570837	4.570238	18.047144	9.081836
chr22	50578492	50578992	50	115.127527	0.693553	0.693553	230.255054	0.703748	51	130.656330	0.726087	0.726087	261.312661	0.736882	122.891929	0.710345	245.783857	0.721439	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:50578492-50578992	45.702377	122.891929	74.943000
chr22	50585074	50585574	29	66.773966	0.546177	0.546177	133.547931	0.555172	17	43.552110	0.393553	0.393553	87.104220	0.400750	55.163038	0.479310	110.326076	0.488606	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50585074-50585574	4.570238	55.163038	15.877915
chr22	50587418	50587918	35	80.589269	0.608846	0.608846	161.178537	0.617391	43	110.161220	0.684108	0.684108	220.322439	0.694753	95.375244	0.650075	190.750488	0.659970	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50587418-50587918	4.570238	95.375244	20.877920
chr22	50600615	50601115	10	23.025505	0.113793	0.113793	46.051011	0.115592	7	17.933222	0.135982	0.135982	35.866444	0.138081	20.479364	0.117541	40.958727	0.119040	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:50600615-50601115	0.000000	20.479364	0.000000
chr22	50606044	50606544	15	34.538258	0.269865	0.269865	69.076516	0.276762	12	30.742666	0.272114	0.272114	61.485332	0.274963	32.640462	0.261319	65.280924	0.267016	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:50606044-50606544	4.570238	32.640462	12.213708
chr22	50608459	50609409	18	41.445910	0.350525	0.350525	43.627273	0.100150	21	53.799665	0.471964	0.471964	56.631227	0.261169	47.622788	0.423238	50.129250	0.167016	8	36.561902	0.588156	0.588156	38.486212	0.445877	36.561902	0.588156	38.486212	0.445877	K562	promoter	True	False	False	PANX2	promoter|chr22:50608459-50609409	36.561902	47.622788	41.727445
chr22	50623963	50624590	33	75.984168	0.588306	0.588306	121.186870	0.523538	32	81.980443	0.614243	0.614243	130.750307	0.546627	78.982305	0.604048	125.968589	0.537631	31	141.677369	0.868666	0.868666	225.960716	0.846477	141.677369	0.868666	225.960716	0.846477	K562	promoter	True	False	False	TRABD	promoter|chr22:50623963-50624590	141.677369	78.982305	105.782821
chr22	50628725	50629225	56	128.942830	0.720990	0.720990	257.885660	0.731484	56	143.465774	0.748876	0.748876	286.931549	0.758321	136.204302	0.736132	272.408604	0.746027	35	159.958319	0.884258	0.884258	319.916639	0.891004	159.958319	0.884258	319.916639	0.891004	K562	genic	False	True	False		genic|chr22:50628725-50629225	159.958319	136.204302	147.604239
chr22	50639095	50639657	68	156.573436	0.760570	0.760570	278.600421	0.750825	59	151.151441	0.759370	0.759370	268.952742	0.745427	153.862439	0.761919	273.776581	0.747526	11	50.272615	0.671364	0.671364	89.453051	0.640780	50.272615	0.671364	89.453051	0.640780	K562	promoter	True	False	False	SELENOO	promoter|chr22:50639095-50639657	50.272615	153.862439	87.949230
chr22	50556997	50557497	342	787.472283	0.960120	0.960120	1574.944566	0.964018	268	686.586206	0.957721	0.957721	1373.172413	0.961619	737.029245	0.959220	1474.058489	0.962519	107	489.015434	0.969265	0.969265	978.030867	0.973313	489.015434	0.969265	978.030867	0.973313	K562	genic	False	True	False		genic|chr22:50556997-50557497	489.015434	737.029245	600.348795
chr22	50657752	50658252	25	57.563763	0.495052	0.495052	115.127527	0.502849	18	46.113999	0.414393	0.414393	92.227998	0.422489	51.838881	0.453373	103.677762	0.462069	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50657752-50658252	4.570238	51.838881	15.392076
chr22	50683150	50683765	76	174.993841	0.787406	0.787406	284.542830	0.755622	74	189.579773	0.803298	0.803298	308.259794	0.774813	182.286807	0.796402	296.401312	0.765517	85	388.470204	0.955172	0.955172	631.658869	0.949025	388.470204	0.955172	631.658869	0.949025	K562	promoter	True	False	False	TUBGCP6	promoter|chr22:50683150-50683765	388.470204	182.286807	266.107108
chr22	50688765	50689265	24	55.261213	0.476462	0.476462	110.522426	0.485157	12	30.742666	0.272114	0.272114	61.485332	0.274963	43.001939	0.385307	86.003879	0.391604	19	86.834516	0.794153	0.794153	173.669033	0.802249	86.834516	0.794153	173.669033	0.802249	K562	genic	False	True	False		genic|chr22:50688765-50689265	86.834516	43.001939	61.106895
chr22	50689422	50690084	60	138.153032	0.738681	0.738681	208.690381	0.681259	42	107.599331	0.678411	0.678411	162.536754	0.618891	122.876181	0.710045	185.613567	0.652774	12	54.842852	0.692654	0.692654	82.844188	0.640180	54.842852	0.692654	82.844188	0.640180	K562	promoter	True	False	False	HDAC10	promoter|chr22:50689422-50690084	54.842852	122.876181	82.090683
chr22	50691887	50692387	15	34.538258	0.269865	0.269865	69.076516	0.276762	11	28.180777	0.242729	0.242729	56.361554	0.245277	31.359518	0.242279	62.719035	0.246177	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50691887-50692387	4.570238	31.359518	11.971652
chr22	50699344	50699844	18	41.445910	0.350525	0.350525	82.891819	0.357721	18	46.113999	0.414393	0.414393	92.227998	0.422489	43.779954	0.389805	87.559909	0.397001	34	155.388082	0.880210	0.880210	310.776163	0.886957	155.388082	0.880210	310.776163	0.886957	K562	promoter	True	False	False	MAPK12	promoter|chr22:50699344-50699844	155.388082	43.779954	82.479592
chr22	50699989	50700568	20	46.051011	0.394303	0.394303	79.535424	0.343928	14	35.866444	0.326387	0.326387	61.945498	0.288756	40.958727	0.363868	70.740461	0.302549	6	27.421426	0.513793	0.513793	47.359976	0.497151	27.421426	0.513793	47.359976	0.497151	K562	promoter	True	False	False	MAPK12	promoter|chr22:50699989-50700568	27.421426	40.958727	33.513381
chr22	50700814	50701314	28	64.471415	0.535082	0.535082	128.942830	0.543028	20	51.237777	0.453223	0.453223	102.475553	0.462369	57.854596	0.495802	115.709192	0.504798	18	82.264279	0.783658	0.783658	164.528557	0.791604	82.264279	0.783658	164.528557	0.791604	K562	intergenic	False	False	True		intergenic|chr22:50700814-50701314	82.264279	57.854596	68.988163
chr22	50707979	50708479	21	48.353561	0.415292	0.415292	96.707122	0.423388	11	28.180777	0.242729	0.242729	56.361554	0.245277	38.267169	0.331184	76.534338	0.337331	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	promoter	True	False	False	MAPK11	promoter|chr22:50707979-50708479	22.851188	38.267169	29.571106
chr22	50708572	50709356	45	103.614774	0.666867	0.666867	132.161702	0.549625	28	71.732887	0.574813	0.574813	91.496030	0.411394	87.673831	0.626087	111.828866	0.492954	5	22.851188	0.466117	0.466117	29.146924	0.379010	22.851188	0.466117	29.146924	0.379010	K562	promoter	True	False	False	MAPK11	promoter|chr22:50708572-50709356	22.851188	87.673831	44.759929
chr22	50710027	50710527	47	108.219875	0.679160	0.679160	216.439750	0.690555	36	92.227998	0.642579	0.642579	184.455996	0.654123	100.223937	0.660870	200.447873	0.672264	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:50710027-50710527	4.570238	100.223937	21.402038
chr22	50679482	50679982	45	103.614774	0.666867	0.666867	207.229548	0.677811	37	94.789887	0.648876	0.648876	189.579773	0.660420	99.202330	0.657871	198.404661	0.668966	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:50679482-50679982	27.421426	99.202330	52.156202
chr22	50742861	50743361	25	57.563763	0.495052	0.495052	115.127527	0.502849	17	43.552110	0.393553	0.393553	87.104220	0.400750	50.557937	0.443628	101.115873	0.452024	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	genic	False	True	False		genic|chr22:50742861-50743361	27.421426	50.557937	37.234000
chr22	50555576	50556076	95	218.742301	0.822039	0.822039	437.484602	0.830435	80	204.951106	0.818291	0.818291	409.902213	0.827286	211.846704	0.821889	423.693407	0.830285	42	191.949983	0.901799	0.901799	383.899967	0.906897	191.949983	0.901799	383.899967	0.906897	K562	genic	False	True	False		genic|chr22:50555576-50556076	191.949983	211.846704	201.653096
chr22	50542450	50542950	70	161.178537	0.768816	0.768816	322.357075	0.780060	42	107.599331	0.678411	0.678411	215.198662	0.688906	134.388934	0.732834	268.777868	0.743028	15	68.553565	0.749025	0.749025	137.107131	0.756072	68.553565	0.749025	137.107131	0.756072	K562	genic	False	True	False		genic|chr22:50542450-50542950	68.553565	134.388934	95.983543
chr22	50329656	50330156	214	492.745815	0.926237	0.926237	985.491629	0.933583	157	402.216546	0.911394	0.911394	804.433092	0.917241	447.481180	0.918141	894.962361	0.925937	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	intergenic	False	False	True		intergenic|chr22:50329656-50330156	22.851188	447.481180	101.121100
chr22	50338925	50339425	77	177.296391	0.790405	0.790405	354.592782	0.800150	41	105.037442	0.672864	0.672864	210.074884	0.683358	141.166917	0.744228	282.333833	0.755022	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	intergenic	False	False	True		intergenic|chr22:50338925-50339425	18.280951	141.166917	50.800251
chr22	50353768	50354392	264	607.873341	0.945727	0.945727	974.155996	0.932234	245	627.662763	0.950975	0.950975	1005.869813	0.941229	617.768052	0.946327	990.012904	0.936132	26	118.826180	0.843178	0.843178	190.426571	0.818291	118.826180	0.843178	190.426571	0.818291	K562	promoter	True	False	False	PIM3	promoter|chr22:50353768-50354392	118.826180	617.768052	270.937295
chr22	50355879	50356379	99	227.952503	0.831484	0.831484	455.905006	0.839430	80	204.951106	0.818291	0.818291	409.902213	0.827286	216.451805	0.825487	432.903609	0.832984	23	105.115467	0.827736	0.827736	210.230934	0.837181	105.115467	0.827736	210.230934	0.837181	K562	genic	False	True	False		genic|chr22:50355879-50356379	105.115467	216.451805	150.839095
chr22	50360610	50361110	48	110.522426	0.684558	0.684558	221.044851	0.694903	43	110.161220	0.684108	0.684108	220.322439	0.694753	110.341823	0.683808	220.683645	0.695652	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	intergenic	False	False	True		intergenic|chr22:50360610-50361110	45.702377	110.341823	71.013263
chr22	50364385	50364885	145	333.869828	0.883508	0.883508	667.739655	0.888906	115	294.617215	0.872264	0.872264	589.234431	0.877811	314.243521	0.877961	628.487043	0.882759	35	159.958319	0.884258	0.884258	319.916639	0.891004	159.958319	0.884258	319.916639	0.891004	K562	intergenic	False	False	True		intergenic|chr22:50364385-50364885	159.958319	314.243521	224.200503
chr22	50414752	50415252	42	96.707122	0.648426	0.648426	193.414245	0.659520	23	58.923443	0.507646	0.507646	117.846886	0.514843	77.815283	0.597151	155.630566	0.606747	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:50414752-50415252	9.140475	77.815283	26.669621
chr22	50417992	50418492	32	73.681617	0.578111	0.578111	147.363234	0.587706	26	66.609110	0.547526	0.547526	133.218219	0.554573	70.145363	0.571514	140.290727	0.578711	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:50417992-50418492	9.140475	70.145363	25.321176
chr22	50430351	50430851	10	23.025505	0.113793	0.113793	46.051011	0.115592	16	40.990221	0.373613	0.373613	81.980443	0.381109	32.007863	0.253523	64.015727	0.257421	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:50430351-50430851	9.140475	32.007863	17.104593
chr22	50431733	50432233	12	27.630606	0.176162	0.176162	55.261213	0.179910	10	25.618888	0.212744	0.212744	51.237777	0.215142	26.624747	0.185457	53.249495	0.189355	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:50431733-50432233	4.570238	26.624747	11.030930
chr22	50544079	50544579	46	105.917325	0.673013	0.673013	211.834649	0.684858	40	102.475553	0.667916	0.667916	204.951106	0.678261	104.196439	0.669565	208.392878	0.680360	8	36.561902	0.588156	0.588156	73.123803	0.596252	36.561902	0.588156	73.123803	0.596252	K562	genic	False	True	False		genic|chr22:50544079-50544579	36.561902	104.196439	61.722119
chr22	50437329	50437829	48	110.522426	0.684558	0.684558	221.044851	0.694903	27	69.170998	0.561769	0.561769	138.341997	0.569415	89.846712	0.633283	179.693424	0.643478	18	82.264279	0.783658	0.783658	164.528557	0.791604	82.264279	0.783658	164.528557	0.791604	K562	genic	False	True	False		genic|chr22:50437329-50437829	82.264279	89.846712	85.971943
chr22	50440312	50440812	29	66.773966	0.546177	0.546177	133.547931	0.555172	21	53.799665	0.471964	0.471964	107.599331	0.480360	60.286815	0.512144	120.573631	0.520240	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:50440312-50440812	22.851188	60.286815	37.116376
chr22	50450805	50451305	5	11.512753	0.059370	0.059370	23.025505	0.059370	3	7.685666	0.063118	0.063118	15.371333	0.063718	9.599210	0.056972	19.198419	0.056972	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	IL17REL	promoter|chr22:50450805-50451305	4.570238	9.599210	6.623494
chr22	50456970	50457470	9	20.722955	0.091454	0.091454	41.445910	0.092804	3	7.685666	0.063118	0.063118	15.371333	0.063718	14.204311	0.073313	28.408621	0.074213	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:50456970-50457470	4.570238	14.204311	8.057113
chr22	50468655	50469155	24	55.261213	0.476462	0.476462	110.522426	0.485157	17	43.552110	0.393553	0.393553	87.104220	0.400750	49.406661	0.436882	98.813323	0.444678	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:50468655-50469155	13.710713	49.406661	26.026920
chr22	50500073	50500573	12	27.630606	0.176162	0.176162	55.261213	0.179910	6	15.371333	0.114993	0.114993	30.742666	0.116492	21.500970	0.125337	43.001939	0.127136	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:50500073-50500573	0.000000	21.500970	0.000000
chr22	50517073	50517573	19	43.748460	0.373463	0.373463	87.496920	0.380660	14	35.866444	0.326387	0.326387	71.732887	0.332084	39.807452	0.349625	79.614904	0.356222	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50517073-50517573	4.570238	39.807452	13.488125
chr22	50523531	50524322	58	133.547931	0.730285	0.730285	168.834300	0.628186	56	143.465774	0.748876	0.748876	181.372660	0.651574	138.506853	0.739130	175.103480	0.636582	27	123.396418	0.849025	0.849025	156.000528	0.785307	123.396418	0.849025	156.000528	0.785307	K562	promoter	True	False	False	MLC1	promoter|chr22:50523531-50524322	123.396418	138.506853	130.733506
chr22	50528184	50528684	3	6.907652	0.046627	0.046627	13.815303	0.046777	2	5.123778	0.043778	0.043778	10.247555	0.043928	6.015715	0.044528	12.031429	0.045127	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	MOV10L1	promoter|chr22:50528184-50528684	0.000000	6.015715	0.000000
chr22	50530126	50530626	11	25.328056	0.144978	0.144978	50.656112	0.147526	8	20.495111	0.158621	0.158621	40.990221	0.161019	22.911583	0.143778	45.823167	0.146177	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:50530126-50530626	4.570238	22.911583	10.232858
chr22	50541304	50541804	19	43.748460	0.373463	0.373463	87.496920	0.380660	12	30.742666	0.272114	0.272114	61.485332	0.274963	37.245563	0.317241	74.491126	0.322789	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:50541304-50541804	18.280951	37.245563	26.093760
chr22	50438085	50438585	11	25.328056	0.144978	0.144978	50.656112	0.147526	10	25.618888	0.212744	0.212744	51.237777	0.215142	25.473472	0.170615	50.946944	0.174663	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:50438085-50438585	9.140475	25.473472	15.259084
