chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base	activity_base_no_qnorm
chr22	21441690	21442190	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	12	27.630606	0.174625	0.174625	55.261213	0.178679	7	17.933222	0.134685	0.134685	35.866444	0.137087	22.781914	0.139489	45.563828	0.142192	K562	intergenic	False	False	True			intergenic|chr22:21441690-21442190	22.851188	22.781914	22.816525	22.816525
chr22	21447889	21448389	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	612	1409.160928	0.982282	0.982282	2818.321855	0.985586	539	1380.858079	0.983483	0.983483	2761.716158	0.986186	1395.009503	0.983183	2790.019007	0.985285	K562	intergenic	False	False	True			intergenic|chr22:21447889-21448389	68.553565	1395.009503	309.245655	309.245655
chr22	21452257	21452757	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	73	168.086189	0.778679	0.778679	336.172378	0.788889	76	194.703551	0.808859	0.808859	389.407102	0.817718	181.394870	0.796246	362.789740	0.805856	K562	intergenic	False	False	True			intergenic|chr22:21452257-21452757	27.421426	181.394870	70.527342	70.527342
chr22	21456999	21457554	17	77.694041	0.772523	0.772523	139.989263	0.761261	77.694041	0.772523	139.989263	0.761261	214	492.745815	0.925826	0.925826	887.830296	0.922523	186	476.511322	0.925826	0.925826	858.578959	0.922823	484.628568	0.926426	873.204628	0.923423	K562	promoter	True	False	False	BCRP2	BCRP2	promoter|chr22:21456999-21457554	77.694041	484.628568	194.043170	194.043170
chr22	21462910	21463410	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	71	163.481088	0.772072	0.772072	326.962176	0.783483	60	153.713330	0.763363	0.763363	307.426660	0.772823	158.597209	0.769069	317.194418	0.778679	K562	genic	False	True	False		BCRP2	genic|chr22:21462910-21463410	54.842852	158.597209	93.262658	93.262658
chr22	21473992	21474492	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	20	46.051011	0.393393	0.393393	92.102021	0.401502	19	48.675888	0.432883	0.432883	97.351776	0.441742	47.363449	0.421321	94.726898	0.428829	K562	genic	False	True	False		BCRP2	genic|chr22:21473992-21474492	0.000000	47.363449	0.000000	0.000000
chr22	21483221	21483721	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	30	69.076516	0.556907	0.556907	138.153032	0.566366	20	51.237777	0.452402	0.452402	102.475553	0.461562	60.157146	0.510360	120.314293	0.518769	K562	intergenic	False	False	True			intergenic|chr22:21483221-21483721	0.000000	60.157146	0.000000	0.000000
chr22	21520941	21521441	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	0	0.000000	0.008559	0.008559	0.000000	0.008559	0	0.000000	0.009760	0.009760	0.000000	0.009760	0.000000	0.004505	0.000000	0.004505	K562	promoter	True	False	False	FAM230B	FAM230B	promoter|chr22:21520941-21521441	0.000000	0.000000	0.000000	0.000000
chr22	21636463	21636963	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	0	0.000000	0.008559	0.008559	0.000000	0.008559	1	2.561889	0.026426	0.026426	5.123778	0.026727	1.280944	0.015465	2.561889	0.015465	K562	promoter	True	False	False	POM121L8P	POM121L8P	promoter|chr22:21636463-21636963	0.000000	1.280944	0.000000	0.000000
chr22	21680675	21681175	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	1	2.302551	0.022973	0.022973	4.605101	0.023123	0	0.000000	0.009760	0.009760	0.000000	0.009760	1.151275	0.011261	2.302551	0.011261	K562	promoter	True	False	False	LOC100996335	LOC100996335	promoter|chr22:21680675-21681175	0.000000	1.151275	0.000000	0.000000
chr22	21757081	21757581	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	60	138.153032	0.738589	0.738589	276.306064	0.748048	33	84.542331	0.622222	0.622222	169.084663	0.632883	111.347682	0.685586	222.695363	0.697598	K562	intergenic	False	False	True			intergenic|chr22:21757081-21757581	0.000000	111.347682	0.000000	0.000000
chr22	21770481	21770981	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	25	57.563763	0.494444	0.494444	115.127527	0.502102	16	40.990221	0.372973	0.372973	81.980443	0.380180	49.276992	0.434835	98.553985	0.442643	K562	intergenic	False	False	True			intergenic|chr22:21770481-21770981	0.000000	49.276992	0.000000	0.000000
chr22	21771442	21771942	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	0	0.000000	0.008559	0.008559	0.000000	0.008559	0	0.000000	0.009760	0.009760	0.000000	0.009760	0.000000	0.004505	0.000000	0.004505	K562	promoter	True	False	False	HIC2	HIC2	promoter|chr22:21771442-21771942	0.000000	0.000000	0.000000	0.000000
chr22	21772108	21772608	10	45.702377	0.645195	0.645195	91.404754	0.653754	45.702377	0.645195	91.404754	0.653754	26	59.866314	0.509009	0.509009	119.732628	0.516667	27	69.170998	0.561411	0.561411	138.341997	0.569069	64.518656	0.540691	129.037312	0.549700	K562	promoter	True	False	False	HIC2	HIC2	promoter|chr22:21772108-21772608	45.702377	64.518656	54.301528	54.301528
chr22	21792300	21792800	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	55	126.640279	0.716517	0.716517	253.280559	0.727027	48	122.970664	0.710210	0.710210	245.941328	0.721321	124.805472	0.715315	249.610943	0.726126	K562	genic	False	True	False		HIC2	genic|chr22:21792300-21792800	22.851188	124.805472	53.403683	53.403683
chr22	21798205	21798705	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	17	39.143359	0.322072	0.322072	78.286718	0.328378	9	23.056999	0.182883	0.182883	46.113999	0.185285	31.100179	0.237087	62.200359	0.241141	K562	genic	False	True	False		HIC2	genic|chr22:21798205-21798705	50.272615	31.100179	39.540958	39.540958
chr22	21802303	21802803	33	150.817844	0.876276	0.876276	301.635688	0.883183	150.817844	0.876276	301.635688	0.883183	28	64.471415	0.534384	0.534384	128.942830	0.542342	25	64.047221	0.532432	0.532432	128.094441	0.539339	64.259318	0.537838	128.518636	0.547147	K562	genic	False	True	False		HIC2	genic|chr22:21802303-21802803	150.817844	64.259318	98.445171	98.445171
chr22	21803059	21803559	26	118.826180	0.843393	0.843393	237.652360	0.852553	118.826180	0.843393	237.652360	0.852553	27	62.168864	0.522072	0.522072	124.337729	0.530180	26	66.609110	0.546997	0.546997	133.218219	0.554204	64.388987	0.539039	128.777974	0.548348	K562	genic	False	True	False		HIC2	genic|chr22:21803059-21803559	118.826180	64.388987	87.470551	87.470551
chr22	21806224	21806724	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	25	57.563763	0.494444	0.494444	115.127527	0.502102	24	61.485332	0.519820	0.519820	122.970664	0.527027	59.524548	0.505405	119.049095	0.513814	K562	intergenic	False	False	True			intergenic|chr22:21806224-21806724	4.570238	59.524548	16.493676	16.493676
chr22	21810646	21811146	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	25	57.563763	0.494444	0.494444	115.127527	0.502102	15	38.428332	0.351351	0.351351	76.856665	0.357357	47.996048	0.424625	95.992096	0.431832	K562	intergenic	False	False	True			intergenic|chr22:21810646-21811146	27.421426	47.996048	36.278369	36.278369
chr22	21811336	21811836	20	91.404754	0.804204	0.804204	182.809508	0.812012	91.404754	0.804204	182.809508	0.812012	42	96.707122	0.648198	0.648198	193.414245	0.659009	40	102.475553	0.667718	0.667718	204.951106	0.677778	99.591338	0.658859	199.182676	0.670571	K562	intergenic	False	False	True			intergenic|chr22:21811336-21811836	91.404754	99.591338	95.410281	95.410281
chr22	21821208	21821708	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	0	0.000000	0.008559	0.008559	0.000000	0.008559	0	0.000000	0.009760	0.009760	0.000000	0.009760	0.000000	0.004505	0.000000	0.004505	K562	promoter	True	False	False	TMEM191C	TMEM191C	promoter|chr22:21821208-21821708	0.000000	0.000000	0.000000	0.000000
chr22	21822390	21822890	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	467	1075.291100	0.973423	0.973423	2150.582200	0.978228	326	835.175758	0.965616	0.965616	1670.351517	0.969820	955.233429	0.969670	1910.466858	0.974474	K562	genic	False	True	False		TMEM191C	genic|chr22:21822390-21822890	18.280951	955.233429	132.146038	132.146038
chr22	21844969	21845469	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	11	25.328056	0.143393	0.143393	50.656112	0.146847	8	20.495111	0.157057	0.157057	40.990221	0.159760	22.911583	0.142192	45.823167	0.144895	K562	genic	False	True	False		PI4KAP2	genic|chr22:21844969-21845469	0.000000	22.911583	0.000000	0.000000
chr22	21865860	21866360	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	19	43.748460	0.372523	0.372523	87.496920	0.380330	11	28.180777	0.241441	0.241441	56.361554	0.244294	35.964619	0.299850	71.929237	0.306156	K562	genic	False	True	False		PI4KAP2	genic|chr22:21865860-21866360	0.000000	35.964619	0.000000	0.000000
chr22	21871530	21872030	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	1	2.302551	0.022973	0.022973	4.605101	0.023123	2	5.123778	0.042492	0.042492	10.247555	0.042643	3.713164	0.029429	7.426328	0.029880	K562	promoter	True	False	False	PI4KAP2	PI4KAP2	promoter|chr22:21871530-21872030	0.000000	3.713164	0.000000	0.000000
chr22	21885412	21885912	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	7	16.117854	0.068168	0.068168	32.235707	0.069069	8	20.495111	0.157057	0.157057	40.990221	0.159760	18.306482	0.098498	36.612964	0.100000	K562	intergenic	False	False	True			intergenic|chr22:21885412-21885912	0.000000	18.306482	0.000000	0.000000
chr22	21899055	21899555	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	23	52.958662	0.456607	0.456607	105.917325	0.464114	15	38.428332	0.351351	0.351351	76.856665	0.357357	45.693497	0.407808	91.386995	0.415616	K562	intergenic	False	False	True			intergenic|chr22:21899055-21899555	0.000000	45.693497	0.000000	0.000000
chr22	21909675	21910175	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	38	87.496920	0.625526	0.625526	174.993841	0.634685	28	71.732887	0.574474	0.574474	143.465774	0.581532	79.614904	0.605105	159.229808	0.614414	K562	intergenic	False	False	True			intergenic|chr22:21909675-21910175	9.140475	79.614904	26.976250	26.976250
chr22	21910236	21910736	59	269.644024	0.931982	0.931982	539.288048	0.937387	269.644024	0.931982	539.288048	0.937387	544	1252.587491	0.977778	0.977778	2505.174982	0.981682	476	1219.459083	0.979279	0.979279	2438.918166	0.982883	1236.023287	0.978378	2472.046574	0.982583	K562	intergenic	False	False	True			intergenic|chr22:21910236-21910736	269.644024	1236.023287	577.309530	577.309530
chr22	21918583	21919083	23	105.115467	0.826877	0.826877	210.230934	0.836336	105.115467	0.826877	210.230934	0.836336	43	99.009673	0.653604	0.653604	198.019346	0.664715	39	99.913664	0.661111	0.661111	199.827329	0.672072	99.461669	0.658258	198.923337	0.669970	K562	intergenic	False	False	True			intergenic|chr22:21918583-21919083	105.115467	99.461669	102.249498	102.249498
chr22	21921585	21922263	216	987.171343	0.990390	0.990390	1456.004930	0.987087	987.171343	0.990390	1456.004930	0.987087	295	679.252408	0.953153	0.953153	1001.847209	0.935435	267	684.024317	0.957207	0.957207	1008.885424	0.941742	681.638363	0.954655	1005.366317	0.938438	K562	promoter	True	False	False	UBE2L3	UBE2L3	promoter|chr22:21921585-21922263	987.171343	681.638363	820.301078	820.301078
chr22	21922932	21923432	158	722.097556	0.982883	0.982883	1444.195113	0.986787	722.097556	0.982883	1444.195113	0.986787	151	347.685131	0.887688	0.887688	695.370262	0.891742	153	391.968991	0.907958	0.907958	783.937982	0.913514	369.827061	0.896396	739.654122	0.900901	K562	genic	False	True	False		UBE2L3	genic|chr22:21922932-21923432	722.097556	369.827061	516.769985	516.769985
chr22	21925319	21925819	14	63.983328	0.732132	0.732132	127.966656	0.740090	63.983328	0.732132	127.966656	0.740090	133	306.239221	0.873874	0.873874	612.478442	0.878228	122	312.550437	0.880030	0.880030	625.100874	0.884535	309.394829	0.876577	618.789658	0.880781	K562	genic	False	True	False		UBE2L3	genic|chr22:21925319-21925819	63.983328	309.394829	140.698652	140.698652
chr22	21928651	21929151	26	118.826180	0.843393	0.843393	237.652360	0.852553	118.826180	0.843393	237.652360	0.852553	117	269.398413	0.858559	0.858559	538.796825	0.863514	110	281.807771	0.865616	0.865616	563.615542	0.871772	275.603092	0.862462	551.206184	0.867868	K562	genic	False	True	False		UBE2L3	genic|chr22:21928651-21929151	118.826180	275.603092	180.966468	180.966468
chr22	21933623	21934123	13	59.413090	0.712763	0.712763	118.826180	0.720871	59.413090	0.712763	118.826180	0.720871	29	66.773966	0.545495	0.545495	133.547931	0.554805	18	46.113999	0.413514	0.413514	92.227998	0.421622	56.443982	0.484685	112.887964	0.494294	K562	genic	False	True	False		UBE2L3	genic|chr22:21933623-21934123	59.413090	56.443982	57.909510	57.909510
chr22	21934139	21934639	17	77.694041	0.772523	0.772523	155.388082	0.780030	77.694041	0.772523	155.388082	0.780030	35	80.589269	0.608258	0.608258	161.178537	0.616817	39	99.913664	0.661111	0.661111	199.827329	0.672072	90.251467	0.633934	180.502933	0.643544	K562	genic	False	True	False		UBE2L3	genic|chr22:21934139-21934639	77.694041	90.251467	83.737692	83.737692
chr22	21942241	21942741	42	191.949983	0.902402	0.902402	383.899967	0.906757	191.949983	0.902402	383.899967	0.906757	1114	2565.041296	0.994595	0.994595	5130.082592	0.996096	923	2364.623390	0.994895	0.994895	4729.246779	0.996096	2464.832343	0.994895	4929.664686	0.996396	K562	genic	False	True	False		UBE2L3	genic|chr22:21942241-21942741	191.949983	2464.832343	687.840481	687.840481
chr22	21948143	21948643	29	132.536893	0.860360	0.860360	265.073786	0.868318	132.536893	0.860360	265.073786	0.868318	57	131.245381	0.725976	0.725976	262.490761	0.736486	54	138.341997	0.740991	0.740991	276.683994	0.751502	134.793689	0.733333	269.587377	0.743243	K562	genic	False	True	False		UBE2L3	genic|chr22:21948143-21948643	132.536893	134.793689	133.660528	133.660528
chr22	21953599	21954099	17	77.694041	0.772523	0.772523	155.388082	0.780030	77.694041	0.772523	155.388082	0.780030	27	62.168864	0.522072	0.522072	124.337729	0.530180	31	79.418554	0.603453	0.603453	158.837107	0.611862	70.793709	0.574775	141.587418	0.581832	K562	genic	False	True	False		UBE2L3	genic|chr22:21953599-21954099	77.694041	70.793709	74.163666	74.163666
chr22	21958232	21958732	23	105.115467	0.826877	0.826877	210.230934	0.836336	105.115467	0.826877	210.230934	0.836336	59	135.850482	0.734084	0.734084	271.700963	0.743994	48	122.970664	0.710210	0.710210	245.941328	0.721321	129.410573	0.721922	258.821145	0.732132	K562	genic	False	True	False		UBE2L3	genic|chr22:21958232-21958732	105.115467	129.410573	116.632126	116.632126
chr22	21959082	21959582	26	118.826180	0.843393	0.843393	237.652360	0.852553	118.826180	0.843393	237.652360	0.852553	54	124.337729	0.712462	0.712462	248.675458	0.723273	46	117.846886	0.701201	0.701201	235.693772	0.711111	121.092308	0.706006	242.184615	0.717417	K562	genic	False	True	False		UBE2L3	genic|chr22:21959082-21959582	118.826180	121.092308	119.953893	119.953893
chr22	21960848	21961348	53	242.222598	0.923273	0.923273	484.445196	0.928829	242.222598	0.923273	484.445196	0.928829	76	174.993841	0.787688	0.787688	349.987681	0.796997	55	140.903886	0.744895	0.744895	281.807771	0.754655	157.948863	0.768018	315.897726	0.777628	K562	genic	False	True	False		UBE2L3	genic|chr22:21960848-21961348	242.222598	157.948863	195.598528	195.598528
chr22	21961838	21962338	138	630.692802	0.978078	0.978078	1261.385605	0.982583	630.692802	0.978078	1261.385605	0.982583	129	297.029019	0.869970	0.869970	594.058038	0.874474	109	279.245882	0.864565	0.864565	558.491765	0.871021	288.137451	0.869369	576.274901	0.873874	K562	genic	False	True	False		UBE2L3	genic|chr22:21961838-21962338	630.692802	288.137451	426.293580	426.293580
chr22	21962852	21963352	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	73	168.086189	0.778679	0.778679	336.172378	0.788889	73	187.017885	0.800601	0.800601	374.035769	0.809009	177.552037	0.790991	355.104074	0.801502	K562	genic	False	True	False		UBE2L3	genic|chr22:21962852-21963352	50.272615	177.552037	94.477538	94.477538
chr22	21974280	21974780	13	59.413090	0.712763	0.712763	118.826180	0.720871	59.413090	0.712763	118.826180	0.720871	78	179.598942	0.793393	0.793393	359.197883	0.802553	70	179.332218	0.793393	0.793393	358.664436	0.802252	179.465580	0.793844	358.931160	0.803754	K562	genic	False	True	False		UBE2L3	genic|chr22:21974280-21974780	59.413090	179.465580	103.259889	103.259889
chr22	21978390	21978890	28	127.966656	0.855255	0.855255	255.933311	0.863814	127.966656	0.855255	255.933311	0.863814	180	414.459096	0.906456	0.906456	828.918193	0.913063	154	394.530880	0.908859	0.908859	789.061759	0.914264	404.494988	0.907207	808.989976	0.912913	K562	intergenic	False	False	True			intergenic|chr22:21978390-21978890	127.966656	404.494988	227.512353	227.512353
chr22	21979579	21980079	29	132.536893	0.860360	0.860360	265.073786	0.868318	132.536893	0.860360	265.073786	0.868318	107	246.372907	0.842342	0.842342	492.745815	0.848799	92	235.693772	0.839189	0.839189	471.387545	0.847898	241.033340	0.843844	482.066680	0.851051	K562	intergenic	False	False	True			intergenic|chr22:21979579-21980079	132.536893	241.033340	178.733908	178.733908
chr22	21983444	21983944	368	1681.847473	0.996997	0.996997	3363.694946	0.999099	1681.847473	0.996997	3363.694946	0.999099	685	1577.247117	0.984685	0.984685	3154.494233	0.987688	533	1365.486746	0.982883	0.982883	2730.973492	0.984985	1471.366931	0.984084	2942.733863	0.986486	K562	promoter	True	False	False	YDJC	YDJC	promoter|chr22:21983444-21983944	1681.847473	1471.366931	1573.090829	1573.090829
chr22	21984090	21984618	201	918.617777	0.987988	0.987988	1739.806396	0.990691	918.617777	0.987988	1739.806396	0.990691	758	1745.333306	0.987688	0.987688	3305.555503	0.989489	638	1634.485073	0.986787	0.986787	3095.615669	0.988589	1689.909189	0.987688	3200.585586	0.988889	K562	promoter	True	False	False	YDJC	YDJC	promoter|chr22:21984090-21984618	918.617777	1689.909189	1245.945674	1245.945674
chr22	21986731	21987335	69	315.346401	0.942943	0.942943	522.096691	0.934835	315.346401	0.942943	522.096691	0.934835	1513	3483.758960	0.997598	0.997598	5767.812847	0.997598	1353	3466.235586	0.997898	0.997898	5738.800639	0.998498	3474.997273	0.997598	5753.306743	0.997898	K562	promoter	True	False	False	CCDC116	CCDC116	promoter|chr22:21986731-21987335	315.346401	3474.997273	1046.817980	1046.817980
chr22	21995648	21996148	377	1722.979612	0.997598	0.997598	3445.959224	0.999399	1722.979612	0.997598	3445.959224	0.999399	449	1033.845190	0.971772	0.971772	2067.690381	0.975976	414	1060.621975	0.975075	0.975075	2121.243951	0.978979	1047.233583	0.974474	2094.467166	0.978679	K562	promoter	True	False	False	SDF2L1		promoter|chr22:21995648-21996148	1722.979612	1047.233583	1343.265466	1343.265466
chr22	21996177	21996791	317	1448.765350	0.996096	0.996096	2359.552688	0.995495	1448.765350	0.996096	2359.552688	0.995495	1952	4494.578645	0.999099	0.999099	7320.160659	0.999099	1607	4116.955349	0.998799	0.998799	6705.139005	0.999399	4305.766997	0.998799	7012.649832	0.999099	K562	promoter	True	False	False	SDF2L1	SDF2L1	promoter|chr22:21996177-21996791	1448.765350	4305.766997	2497.608062	2497.608062
chr22	21997321	21997821	105	479.874958	0.968769	0.968769	959.749917	0.972372	479.874958	0.968769	959.749917	0.972372	285	656.226903	0.951051	0.951051	1312.453805	0.954955	259	663.529207	0.955556	0.955556	1327.058414	0.959459	659.878055	0.952853	1319.756109	0.957057	K562	genic	False	True	False		SDF2L1	genic|chr22:21997321-21997821	479.874958	659.878055	562.724581	562.724581
