chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	24981590	24989035	LRRC75B	0	-	LRRC75B	24989035			0.082585	False	K562	13	59.413090	0.159785	0.159785	7.980267	0.163375	59.413090	0.159785	7.980267	0.163375	25	57.563763	0.137343	0.137343	7.731869	0.161580	16	40.990221	0.111311	0.111311	5.505738	0.100539	49.276992	0.116697	6.618804	0.123878	15	68.553565	0.525135	0.525135	68.553565	0.525135	68.553565	0.525135	68.553565	0.525135	37	85.194370	0.508977	0.508977	85.194370	0.508977	26	66.609110	0.493716	0.493716	66.609110	0.493716	75.901740	0.504488	75.901740	0.504488	0.509874
chr22	24999123	25024972	GGT1	0	+	GGT1	24999123	7.030000	7.030000	0.640934	False	K562	39	178.239270	0.313285	0.313285	6.895403	0.132855	178.239270	0.313285	6.895403	0.132855	147	338.474929	0.460503	0.460503	13.094314	0.353680	129	330.483659	0.456912	0.456912	12.785162	0.342908	334.479294	0.463196	12.939738	0.342908	5	22.851188	0.385996	0.385996	22.851188	0.385996	22.851188	0.385996	22.851188	0.385996	10	23.025505	0.358169	0.358169	23.025505	0.358169	16	40.990221	0.433573	0.433573	40.990221	0.433573	32.007863	0.391382	32.007863	0.391382	0.405745
chr22	25028881	25049327	BCRP3	0	+	BCRP3	25028881	1.060000	1.060000	0.513465	False	K562	33	150.817844	0.281867	0.281867	7.376399	0.143627	150.817844	0.281867	7.376399	0.143627	90	207.229548	0.357271	0.357271	10.135457	0.258528	93	238.255661	0.386894	0.386894	11.652923	0.305206	222.742605	0.357271	10.894190	0.274686	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	18	41.445910	0.419210	0.419210	41.445910	0.419210	17	43.552110	0.438061	0.438061	43.552110	0.438061	42.499010	0.434470	42.499010	0.434470	0.192101
chr22	25041132	25055114	POM121L10P	0	-	POM121L10P	25055114	0.000000	0.000000	0.268402	False	K562	0	0.000000	0.017953	0.017953	0.000000	0.017953	0.000000	0.017953	0.000000	0.017953	53	122.035178	0.234291	0.234291	8.728020	0.201077	35	89.666109	0.201077	0.201077	6.412967	0.123878	105.850644	0.222621	7.570494	0.163375	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	2	4.605101	0.122980	0.122980	4.605101	0.122980	0	0.000000	0.025135	0.025135	0.000000	0.025135	2.302551	0.051167	2.302551	0.051167	0.035907
chr22	25115000	25170687	PIWIL3	0	-	PIWIL3	25170687	0.000000	0.000000	0.268402	False	K562	486	2221.135521	0.843806	0.843806	39.886069	0.667864	2221.135521	0.843806	39.886069	0.667864	1064	2449.913769	0.895871	0.895871	43.994357	0.763016	994	2546.517496	0.906643	0.906643	45.729120	0.768402	2498.215633	0.897666	44.861739	0.770197	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	8	18.420404	0.327648	0.327648	18.420404	0.327648	0	0.000000	0.025135	0.025135	0.000000	0.025135	9.210202	0.211849	9.210202	0.211849	0.114901
chr22	25160467	25161986	TOP1P2	0	+	TOP1P2	25160467			0.082585	False	K562	0	0.000000	0.017953	0.017953	0.000000	0.017953	0.000000	0.017953	0.000000	0.017953	6	13.815303	0.035907	0.035907	9.094999	0.211849	7	17.933222	0.048474	0.048474	11.805939	0.308797	15.874263	0.040395	10.450469	0.260323	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	3	6.907652	0.175943	0.175943	6.907652	0.175943	4	10.247555	0.231598	0.231598	10.247555	0.231598	8.577603	0.201975	8.577603	0.201975	0.109515
chr22	25202187	25322813	SGSM1	0	+	SGSM1	25202187	0.000000	0.000000	0.268402	False	K562	196	895.766589	0.650808	0.650808	7.425983	0.145422	895.766589	0.650808	7.425983	0.145422	365	840.430945	0.692101	0.692101	6.967245	0.134650	279	714.766983	0.649910	0.649910	5.925480	0.111311	777.598964	0.675045	6.446363	0.118492	5	22.851188	0.385996	0.385996	22.851188	0.385996	22.851188	0.385996	22.851188	0.385996	45	103.614774	0.536804	0.536804	103.614774	0.536804	48	122.970664	0.559246	0.559246	122.970664	0.559246	113.292719	0.552962	113.292719	0.552962	0.463196
chr22	25331207	25335314	TMEM211	0	-	TMEM211	25335314	0.000000	0.000000	0.268402	False	K562	10	45.702377	0.136445	0.136445	11.127922	0.278276	45.702377	0.136445	11.127922	0.278276	18	41.445910	0.102334	0.102334	10.091529	0.254937	15	38.428332	0.100539	0.100539	9.356789	0.233393	39.937121	0.104129	9.724159	0.233393	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	10	23.025505	0.358169	0.358169	23.025505	0.358169	10	25.618888	0.370736	0.370736	25.618888	0.370736	24.322197	0.359964	24.322197	0.359964	0.351885
chr22	25423940	25593415	KIAA1671	0	+	KIAA1671	25423940	0.000000	0.000000	0.268402	False	K562	332	1517.318916	0.770197	0.770197	8.953055	0.208259	1517.318916	0.770197	8.953055	0.208259	488	1123.644661	0.764811	0.764811	6.630150	0.118492	460	1178.468862	0.780969	0.780969	6.953644	0.149013	1151.056761	0.773788	6.791897	0.131059	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	4	9.210202	0.230700	0.230700	9.210202	0.230700	4	10.247555	0.231598	0.231598	10.247555	0.231598	9.728879	0.224417	9.728879	0.224417	0.227110
chr22	25498383	25508659	LOC100128531	0	-	LOC100128531	25508659			0.082585	False	K562	19	86.834516	0.199282	0.199282	8.450225	0.183124	86.834516	0.199282	8.450225	0.183124	33	75.984168	0.175943	0.175943	7.394333	0.149013	28	71.732887	0.163375	0.163375	6.980624	0.152603	73.858527	0.172352	7.187478	0.141831	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	2	4.605101	0.122980	0.122980	4.605101	0.122980	4	10.247555	0.231598	0.231598	10.247555	0.231598	7.426328	0.184919	7.426328	0.184919	0.263914
chr22	25595816	25603326	CRYBB3	0	+	CRYBB3	25595816	0.000000	0.000000	0.268402	False	K562	16	73.123803	0.187612	0.187612	9.736858	0.235189	73.123803	0.187612	9.736858	0.235189	27	62.168864	0.149910	0.149910	8.278144	0.190305	34	87.104220	0.193896	0.193896	11.598431	0.299820	74.636542	0.175943	9.938288	0.240575	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	0	0.000000	0.020646	0.020646	0.000000	0.020646	1	2.561889	0.077199	0.077199	2.561889	0.077199	1.280944	0.043088	1.280944	0.043088	0.084381
chr22	25615611	25627836	CRYBB2	0	+	CRYBB2	25615611	0.000000	0.000000	0.268402	False	K562	18	82.264279	0.194794	0.194794	6.729184	0.125673	82.264279	0.194794	6.729184	0.125673	20	46.051011	0.110413	0.110413	3.766954	0.046679	11	28.180777	0.077199	0.077199	2.305176	0.037702	37.115894	0.098743	3.036065	0.039497	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	4	9.210202	0.230700	0.230700	9.210202	0.230700	0	0.000000	0.025135	0.025135	0.000000	0.025135	4.605101	0.105027	4.605101	0.105027	0.139138
chr22	25714223	25716193	IGLL3P	0	+	IGLL3P	25714223	0.000000	0.000000	0.268402	False	K562	4	18.280951	0.082585	0.082585	9.279670	0.217235	18.280951	0.082585	9.279670	0.217235	3	6.907652	0.013465	0.013465	3.506422	0.041293	1	2.561889	0.008079	0.008079	1.300451	0.023339	4.734770	0.008977	2.403437	0.035907	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	1	2.302551	0.070018	0.070018	2.302551	0.070018	0	0.000000	0.025135	0.025135	0.000000	0.025135	1.151275	0.028725	1.151275	0.028725	0.046679
chr22	25747384	25758524	LRP5L	0	-	LRP5L	25758524	6.360000	6.360000	0.628366	False	K562	34	155.388082	0.290844	0.290844	13.948661	0.362657	155.388082	0.290844	13.948661	0.362657	51	117.430077	0.228007	0.228007	10.541300	0.272890	36	92.227998	0.209156	0.209156	8.278994	0.192101	104.829038	0.217235	9.410147	0.224417	4	18.280951	0.352783	0.352783	18.280951	0.352783	18.280951	0.352783	18.280951	0.352783	21	48.353561	0.441652	0.441652	48.353561	0.441652	15	38.428332	0.428187	0.428187	38.428332	0.428187	43.390947	0.436266	43.390947	0.436266	0.409336
chr22	25844053	25857645	CRYBB2P1	0	+	CRYBB2P1	25844053	17.380000	17.380000	0.736086	False	K562	70	319.916639	0.400359	0.400359	23.537128	0.547576	319.916639	0.400359	23.537128	0.547576	85	195.716795	0.342908	0.342908	14.399411	0.393178	86	220.322439	0.365350	0.365350	16.209714	0.429084	208.019617	0.348294	15.304563	0.420108	41	187.379746	0.631957	0.631957	187.379746	0.631957	187.379746	0.631957	187.379746	0.631957	86	198.019346	0.619390	0.619390	198.019346	0.619390	89	228.008106	0.641831	0.641831	228.008106	0.641831	213.013726	0.630162	213.013726	0.630162	0.619390
chr22	25960860	26125258	GRK3	0	+	GRK3	25960860			0.082585	False	K562	349	1595.012957	0.782765	0.782765	9.702143	0.233393	1595.012957	0.782765	9.702143	0.233393	718	1653.231284	0.836625	0.836625	10.056274	0.249551	647	1657.542073	0.833034	0.833034	10.082495	0.251346	1655.386678	0.834829	10.069385	0.249551	14	63.983328	0.521544	0.521544	63.983328	0.521544	63.983328	0.521544	63.983328	0.521544	62	142.758133	0.573609	0.573609	142.758133	0.573609	48	122.970664	0.559246	0.559246	122.970664	0.559246	132.864398	0.560144	132.864398	0.560144	0.540395
chr22	26138110	26427007	MYO18B	0	+	MYO18B	26138110	3.730000	3.730000	0.561939	False	K562	1086	4963.278140	0.947935	0.947935	17.180096	0.436266	4963.278140	0.947935	17.180096	0.436266	1449	3336.395726	0.926391	0.926391	11.548738	0.298025	1268	3248.475036	0.924596	0.924596	11.244406	0.289048	3292.435381	0.926391	11.396572	0.298025	250	1142.559425	0.931777	0.931777	1142.559425	0.931777	1142.559425	0.931777	1142.559425	0.931777	230	529.586623	0.795332	0.795332	529.586623	0.795332	159	407.340324	0.760323	0.760323	407.340324	0.760323	468.463473	0.777379	468.463473	0.777379	0.867145
chr22	26565439	26779563	SEZ6L	0	+	SEZ6L	26565439	0.000000	0.000000	0.268402	False	K562	397	1814.384366	0.816876	0.816876	8.473522	0.184919	1814.384366	0.816876	8.473522	0.184919	866	1994.008764	0.867145	0.867145	9.312402	0.219031	776	1988.025732	0.865350	0.865350	9.284460	0.229803	1991.017248	0.867145	9.298431	0.220826	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	2	4.605101	0.122980	0.122980	4.605101	0.122980	3	7.685666	0.181329	0.181329	7.685666	0.181329	6.145384	0.152603	6.145384	0.152603	0.187612
chr22	26825279	26840978	ASPHD2	0	+	ASPHD2	26825279	0.240000	0.240000	0.437163	False	K562	47	214.801172	0.347397	0.347397	13.682475	0.357271	214.801172	0.347397	13.682475	0.357271	86	198.019346	0.345601	0.345601	12.613501	0.337522	87	222.884328	0.370736	0.370736	14.197358	0.385996	210.451837	0.351885	13.405429	0.364452	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	22	50.656112	0.447038	0.447038	50.656112	0.447038	26	66.609110	0.493716	0.493716	66.609110	0.493716	58.632611	0.464991	58.632611	0.464991	0.450628
chr22	26846848	26879829	HPS4	0	-	HPS4	26879829	17.760000	17.760000	0.739677	False	K562	473	2161.722431	0.841113	0.841113	65.544478	0.782765	2161.722431	0.841113	65.544478	0.782765	384	884.179406	0.718133	0.718133	26.808751	0.615799	379	970.955866	0.738779	0.738779	29.439855	0.655296	927.567636	0.721724	28.124303	0.628366	96	438.742819	0.803411	0.803411	438.742819	0.803411	438.742819	0.803411	438.742819	0.803411	115	264.793312	0.676840	0.676840	264.793312	0.676840	112	286.931549	0.691203	0.691203	286.931549	0.691203	275.862430	0.685817	275.862430	0.685817	0.746858
chr22	26879849	26887904	SRRD	0	+	SRRD	26879849	21.170000	21.170000	0.752244	False	K562	162	740.378507	0.610413	0.610413	91.915395	0.840215	740.378507	0.610413	91.915395	0.840215	161	370.710636	0.490126	0.490126	46.022425	0.775583	156	399.654657	0.524237	0.524237	49.615724	0.788151	385.182647	0.509874	47.819075	0.782765	92	420.461868	0.789946	0.789946	420.461868	0.789946	420.461868	0.789946	420.461868	0.789946	118	271.700963	0.685817	0.685817	271.700963	0.685817	109	279.245882	0.687612	0.687612	279.245882	0.687612	275.473423	0.684022	275.473423	0.684022	0.732496
chr22	26887205	26908472	TFIP11	0	-	TFIP11	26908472	14.890000	14.890000	0.714542	False	K562	663	3030.067594	0.898564	0.898564	142.477434	0.899461	3030.067594	0.898564	142.477434	0.899461	627	1443.699186	0.818671	0.818671	67.884478	0.831239	565	1447.467189	0.811490	0.811490	68.061654	0.838420	1445.583187	0.813285	67.973066	0.836625	114	521.007098	0.826750	0.826750	521.007098	0.826750	521.007098	0.826750	521.007098	0.826750	171	393.736142	0.737882	0.737882	393.736142	0.737882	125	320.236104	0.707361	0.707361	320.236104	0.707361	356.986123	0.723519	356.986123	0.723519	0.798923
chr22	26908497	26910533	LOC100507599	0	+	LOC100507599	26908497			0.082585	False	K562	89	406.751155	0.456014	0.456014	199.779546	0.931777	406.751155	0.456014	199.779546	0.931777	123	283.213716	0.416517	0.416517	139.103004	0.931777	109	279.245882	0.419210	0.419210	137.154166	0.924596	281.229799	0.412926	138.128585	0.928187	114	521.007098	0.826750	0.826750	521.007098	0.826750	521.007098	0.826750	521.007098	0.826750	172	396.038692	0.742370	0.742370	396.038692	0.742370	125	320.236104	0.707361	0.707361	320.236104	0.707361	358.137398	0.725314	358.137398	0.725314	0.800718
chr22	26921713	26986089	TPST2	0	-	TPST2	26986089	62.730000	62.730000	0.890485	False	K562	643	2938.662840	0.892280	0.892280	45.648422	0.698384	2938.662840	0.892280	45.648422	0.698384	695	1600.272622	0.827648	0.827648	24.858218	0.581688	631	1616.551851	0.831239	0.831239	25.111095	0.590664	1608.412237	0.831239	24.984656	0.592460	45	205.660696	0.653501	0.653501	205.660696	0.653501	205.660696	0.653501	205.660696	0.653501	38	87.496920	0.512567	0.512567	87.496920	0.512567	41	105.037442	0.538600	0.538600	105.037442	0.538600	96.267181	0.531418	96.267181	0.531418	0.585278
chr22	26995361	27013991	CRYBB1	0	-	CRYBB1	27013991	0.310000	0.310000	0.446140	False	K562	161	735.808269	0.606822	0.606822	39.495881	0.664273	735.808269	0.606822	39.495881	0.664273	182	419.064197	0.531418	0.531418	22.494052	0.554758	191	489.320766	0.578097	0.578097	26.265205	0.612208	454.192482	0.549372	24.379629	0.587074	94	429.602344	0.797127	0.797127	429.602344	0.797127	429.602344	0.797127	429.602344	0.797127	81	186.506593	0.607720	0.607720	186.506593	0.607720	67	171.646552	0.603232	0.603232	171.646552	0.603232	179.076572	0.608618	179.076572	0.608618	0.691203
chr22	27017927	27026636	CRYBA4	0	+	CRYBA4	27017927	0.690000	0.690000	0.492819	False	K562	106	484.445196	0.490126	0.490126	55.625812	0.750449	484.445196	0.490126	55.625812	0.750449	171	393.736142	0.510772	0.510772	45.210259	0.771993	157	402.216546	0.526032	0.526032	46.184010	0.771993	397.976344	0.522442	45.697134	0.771993	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	17	39.143359	0.409336	0.409336	39.143359	0.409336	12	30.742666	0.393178	0.393178	30.742666	0.393178	34.943013	0.400359	34.943013	0.400359	0.432675
chr22	27053445	27072440	MIAT	0	+	MIAT	27053445	0.480000	0.480000	0.466786	False	K562	404	1846.376030	0.820467	0.820467	97.203266	0.849192	1846.376030	0.820467	97.203266	0.849192	625	1439.094085	0.816876	0.816876	75.761731	0.850987	511	1309.125192	0.802513	0.802513	68.919463	0.843806	1374.109638	0.804309	72.340597	0.843806	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	12	27.630606	0.381508	0.381508	27.630606	0.381508	14	35.866444	0.417415	0.417415	35.866444	0.417415	31.748525	0.389587	31.748525	0.389587	0.362657
chr22	27068805	27176856	MIATNB	0	+	MIATNB	27068805			0.082585	False	K562	465	2125.160530	0.838420	0.838420	19.668125	0.486535	2125.160530	0.838420	19.668125	0.486535	605	1393.043074	0.811490	0.811490	12.892459	0.346499	552	1414.162634	0.809695	0.809695	13.087918	0.351885	1403.602854	0.809695	12.990188	0.344704	194	886.626113	0.910233	0.910233	886.626113	0.910233	886.626113	0.910233	886.626113	0.910233	250	575.637634	0.827648	0.827648	575.637634	0.827648	193	494.444544	0.789946	0.789946	494.444544	0.789946	535.041089	0.802513	535.041089	0.802513	0.872531
chr22	27299254	27316573	LINC01422	0	+	LINC01422	27299254			0.082585	False	K562	36	164.528557	0.299820	0.299820	9.499888	0.224417	164.528557	0.299820	9.499888	0.224417	31	71.379067	0.167864	0.167864	4.121431	0.062837	41	105.037442	0.230700	0.230700	6.064868	0.113106	88.208254	0.186715	5.093149	0.089767	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	4	9.210202	0.230700	0.230700	9.210202	0.230700	0	0.000000	0.025135	0.025135	0.000000	0.025135	4.605101	0.105027	4.605101	0.105027	0.139138
chr22	27444105	27456480	LOC284898	0	-	LOC284898	27456480			0.082585	False	K562	10	45.702377	0.136445	0.136445	3.693121	0.071813	45.702377	0.136445	3.693121	0.071813	21	48.353561	0.117594	0.117594	3.907358	0.053860	23	58.923443	0.149910	0.149910	4.761490	0.086176	53.638502	0.134650	4.334424	0.064632	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	2	4.605101	0.122980	0.122980	4.605101	0.122980	2	5.123778	0.131957	0.131957	5.123778	0.131957	4.864439	0.117594	4.864439	0.117594	0.154399
chr22	27583477	27585177	LOC105372977	0	+	LOC105372977	27583477			0.082585	False	K562	5	22.851188	0.094255	0.094255	13.441876	0.351885	22.851188	0.094255	13.441876	0.351885	3	6.907652	0.013465	0.013465	4.063324	0.059246	0	0.000000	0.003591	0.003591	0.000000	0.003591	3.453826	0.007181	2.031662	0.030521	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	2	4.605101	0.122980	0.122980	4.605101	0.122980	1	2.561889	0.077199	0.077199	2.561889	0.077199	3.583495	0.076302	3.583495	0.076302	0.050269
chr22	27706611	27713801	LOC100507657	0	+	LOC100507657	27706611			0.082585	False	K562	48	219.371410	0.350987	0.350987	30.510627	0.612208	219.371410	0.350987	30.510627	0.612208	99	227.952503	0.367145	0.367145	31.704103	0.680431	85	217.760550	0.359964	0.359964	30.286586	0.667864	222.856527	0.359066	30.995344	0.673250	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	1	2.302551	0.070018	0.070018	2.302551	0.070018	0	0.000000	0.025135	0.025135	0.000000	0.025135	1.151275	0.028725	1.151275	0.028725	0.068223
chr22	28144264	28197486	MN1	0	-	MN1	28197486	0.000000	0.000000	0.268402	False	K562	111	507.296384	0.501795	0.501795	9.531705	0.226212	507.296384	0.501795	9.531705	0.226212	156	359.197883	0.474865	0.474865	6.749049	0.122083	142	363.788214	0.495512	0.495512	6.835298	0.145422	361.493049	0.481149	6.792173	0.132855	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	5	11.512753	0.267504	0.267504	11.512753	0.267504	3	7.685666	0.181329	0.181329	7.685666	0.181329	9.599210	0.216338	9.599210	0.216338	0.223519
chr22	28247656	28315294	PITPNB	0	-	PITPNB	28315294	21.450000	21.450000	0.755835	True	K562	311	1421.343924	0.763016	0.763016	21.013985	0.511670	1421.343924	0.763016	21.013985	0.511670	591	1360.807366	0.804309	0.804309	20.118977	0.524237	574	1470.524188	0.815081	0.815081	21.741095	0.560144	1415.665777	0.811490	20.930036	0.536804	76	347.338065	0.756732	0.756732	347.338065	0.756732	347.338065	0.756732	347.338065	0.756732	242	557.217230	0.815978	0.815978	557.217230	0.815978	199	509.815877	0.796230	0.796230	509.815877	0.796230	533.516553	0.800718	533.516553	0.800718	0.804309
chr22	28315363	28320951	TTC28-AS1	0	+	TTC28-AS1	28315363	24.280000	24.280000	0.780969	False	K562	140	639.833278	0.571813	0.571813	114.501302	0.872531	639.833278	0.571813	114.501302	0.872531	205	472.022860	0.561939	0.561939	84.470805	0.861759	139	356.102547	0.483842	0.483842	63.726297	0.834829	414.062704	0.527828	74.098551	0.847397	85	388.470204	0.780072	0.780072	388.470204	0.780072	388.470204	0.780072	388.470204	0.780072	240	552.612128	0.808797	0.808797	552.612128	0.808797	194	497.006433	0.792639	0.792639	497.006433	0.792639	524.809281	0.793537	524.809281	0.793537	0.813285
chr22	28374001	29075853	TTC28	0	-	TTC28	29075853	1.640000	1.640000	0.531418	False	K562	1356	6197.242319	0.963196	0.963196	8.829842	0.201077	6197.242319	0.963196	8.829842	0.201077	3907	8996.064941	0.987433	0.987433	12.817610	0.344704	3840	9837.653105	0.989228	0.989228	14.016706	0.380610	9416.859023	0.989228	13.417158	0.366248	11	50.272615	0.500000	0.500000	50.272615	0.500000	50.272615	0.500000	50.272615	0.500000	18	41.445910	0.419210	0.419210	41.445910	0.419210	26	66.609110	0.493716	0.493716	66.609110	0.493716	54.027510	0.463196	54.027510	0.463196	0.484740
chr22	29083730	29137822	CHEK2	0	-	CHEK2	29137822	39.390000	39.390000	0.842011	False	K562	188	859.204687	0.642729	0.642729	15.884136	0.411131	859.204687	0.642729	15.884136	0.411131	452	1040.752842	0.751346	0.751346	19.240421	0.506284	376	963.270200	0.733393	0.733393	17.807997	0.499102	1002.011521	0.745063	18.524209	0.508079	69	315.346401	0.723519	0.723519	315.346401	0.723519	315.346401	0.723519	315.346401	0.723519	561	1291.730850	0.915619	0.915619	1291.730850	0.915619	467	1196.402083	0.912029	0.912029	1196.402083	0.912029	1244.066467	0.913824	1244.066467	0.913824	0.836625
chr22	29138019	29153506	HSCB	0	+	HSCB	29138019	12.710000	12.710000	0.696589	False	K562	55	251.363073	0.366248	0.366248	16.230585	0.420108	251.363073	0.366248	16.230585	0.420108	216	497.350916	0.575404	0.575404	32.114090	0.687612	176	450.892434	0.561939	0.561939	29.114253	0.651706	474.121675	0.569120	30.614172	0.667864	48	219.371410	0.660682	0.660682	219.371410	0.660682	219.371410	0.660682	219.371410	0.660682	610	1404.555826	0.926391	0.926391	1404.555826	0.926391	493	1263.011193	0.919210	0.919210	1263.011193	0.919210	1333.783510	0.922801	1333.783510	0.922801	0.806104
chr22	29168661	29185289	CCDC117	0	+	CCDC117	29168661	10.170000	10.170000	0.675045	False	K562	169	772.370171	0.621185	0.621185	46.449974	0.700180	772.370171	0.621185	46.449974	0.700180	252	580.242735	0.614004	0.614004	34.895522	0.709156	215	550.806098	0.597846	0.597846	33.125216	0.700180	565.524417	0.610413	34.010369	0.709156	61	278.784500	0.701975	0.701975	278.784500	0.701975	278.784500	0.701975	278.784500	0.701975	168	386.828490	0.734291	0.734291	386.828490	0.734291	115	294.617215	0.696589	0.696589	294.617215	0.696589	340.722853	0.716338	340.722853	0.716338	0.701975
chr22	29190547	29196560	XBP1	0	-	XBP1	29196560	71.930000	71.930000	0.901257	False	K562	342	1563.021293	0.776481	0.776481	259.940345	0.955117	1563.021293	0.776481	259.940345	0.955117	106	244.070357	0.378815	0.378815	40.590447	0.745063	82	210.074884	0.345601	0.345601	34.936784	0.712747	227.072620	0.364452	37.763616	0.725314	155	708.386843	0.883303	0.883303	708.386843	0.883303	708.386843	0.883303	708.386843	0.883303	109	250.978008	0.657989	0.657989	250.978008	0.657989	99	253.626994	0.665171	0.665171	253.626994	0.665171	252.302501	0.664273	252.302501	0.664273	0.795332
